Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-01-30 09:30:00-05:00,111.08999633789062,112.68000030517578,110.88999938964844,111.76499938964844,246230,0.0,0.0,PCAR
2025-01-30 10:30:00-05:00,111.79000091552734,112.58000183105469,111.4800033569336,111.9800033569336,313679,0.0,0.0,PCAR
2025-01-30 11:30:00-05:00,111.94999694824219,112.01000213623047,110.97000122070312,111.2300033569336,327194,0.0,0.0,PCAR
2025-01-30 12:30:00-05:00,111.25,111.9800033569336,111.25,111.9800033569336,135288,0.0,0.0,PCAR
2025-01-30 13:30:00-05:00,112.03500366210938,112.37999725341797,112.0,112.30000305175781,116669,0.0,0.0,PCAR
2025-01-30 14:30:00-05:00,112.30000305175781,112.62000274658203,112.0999984741211,112.55999755859375,260645,0.0,0.0,PCAR
2025-01-30 15:30:00-05:00,112.55999755859375,112.73999786376953,111.48500061035156,112.56999969482422,511899,0.0,0.0,PCAR
2025-01-31 09:30:00-05:00,112.16999816894531,112.58000183105469,111.83000183105469,112.55500030517578,210043,0.0,0.0,PCAR
2025-01-31 10:30:00-05:00,112.55500030517578,112.65499877929688,112.05000305175781,112.08999633789062,234051,0.0,0.0,PCAR
2025-01-31 11:30:00-05:00,112.08999633789062,112.37999725341797,111.94999694824219,112.22000122070312,132058,0.0,0.0,PCAR
2025-01-31 12:30:00-05:00,112.23500061035156,112.36000061035156,111.7300033569336,111.80500030517578,100826,0.0,0.0,PCAR
2025-01-31 13:30:00-05:00,111.76000213623047,111.76000213623047,110.87000274658203,111.22000122070312,138379,0.0,0.0,PCAR
2025-01-31 14:30:00-05:00,111.25,111.38999938964844,110.68000030517578,111.04000091552734,196714,0.0,0.0,PCAR
2025-01-31 15:30:00-05:00,111.0199966430664,111.18000030517578,110.79000091552734,110.81999969482422,308285,0.0,0.0,PCAR
2025-02-03 09:30:00-05:00,109.70999908447266,110.27799987792969,107.63999938964844,110.27799987792969,775838,0.0,0.0,PCAR
2025-02-03 10:30:00-05:00,110.20999908447266,111.19000244140625,110.12999725341797,110.50499725341797,349556,0.0,0.0,PCAR
2025-02-03 11:30:00-05:00,110.47000122070312,110.55999755859375,109.49500274658203,109.51499938964844,105685,0.0,0.0,PCAR
2025-02-03 12:30:00-05:00,109.4749984741211,109.5199966430664,109.0999984741211,109.19999694824219,108111,0.0,0.0,PCAR
2025-02-03 13:30:00-05:00,109.12999725341797,109.74600219726562,109.12999725341797,109.56999969482422,112330,0.0,0.0,PCAR
2025-02-03 14:30:00-05:00,109.61000061035156,109.62999725341797,109.30000305175781,109.30999755859375,100915,0.0,0.0,PCAR
2025-02-03 15:30:00-05:00,109.31999969482422,109.83000183105469,109.0999984741211,109.13999938964844,247811,0.0,0.0,PCAR
2025-02-04 09:30:00-05:00,109.37000274658203,109.6500015258789,108.54000091552734,108.94000244140625,340457,0.0,0.0,PCAR
2025-02-04 10:30:00-05:00,108.80000305175781,109.47000122070312,108.68000030517578,109.42500305175781,186489,0.0,0.0,PCAR
2025-02-04 11:30:00-05:00,109.42500305175781,109.69999694824219,109.1500015258789,109.17500305175781,235318,0.0,0.0,PCAR
2025-02-04 12:30:00-05:00,109.19499969482422,109.43000030517578,109.02999877929688,109.08000183105469,163797,0.0,0.0,PCAR
2025-02-04 13:30:00-05:00,109.05000305175781,109.16000366210938,108.69000244140625,108.9800033569336,170872,0.0,0.0,PCAR
2025-02-04 14:30:00-05:00,109.01499938964844,109.1500015258789,108.4800033569336,108.4800033569336,214476,0.0,0.0,PCAR
2025-02-04 15:30:00-05:00,108.51499938964844,108.83999633789062,108.41999816894531,108.5,441481,0.0,0.0,PCAR
2025-02-05 09:30:00-05:00,108.08000183105469,108.20999908447266,105.18000030517578,106.5250015258789,456048,0.0,0.0,PCAR
2025-02-05 10:30:00-05:00,106.47000122070312,106.88999938964844,106.375,106.5999984741211,160284,0.0,0.0,PCAR
2025-02-05 11:30:00-05:00,106.5999984741211,107.19000244140625,106.54499816894531,107.12999725341797,146063,0.0,0.0,PCAR
2025-02-05 12:30:00-05:00,107.11000061035156,107.16000366210938,106.81999969482422,107.04000091552734,139152,0.0,0.0,PCAR
2025-02-05 13:30:00-05:00,107.0,107.2750015258789,106.91000366210938,107.16999816894531,173878,0.0,0.0,PCAR
2025-02-05 14:30:00-05:00,107.16000366210938,107.4000015258789,107.0999984741211,107.12000274658203,192006,0.0,0.0,PCAR
2025-02-05 15:30:00-05:00,107.0999984741211,107.33999633789062,106.8949966430664,107.01000213623047,306469,0.0,0.0,PCAR
2025-02-06 09:30:00-05:00,107.63999938964844,107.98999786376953,107.04000091552734,107.11499786376953,133807,0.0,0.0,PCAR
2025-02-06 10:30:00-05:00,107.13500213623047,107.36000061035156,106.87999725341797,107.20690155029297,105227,0.0,0.0,PCAR
2025-02-06 11:30:00-05:00,107.19999694824219,108.13990020751953,107.13999938964844,107.86000061035156,165371,0.0,0.0,PCAR
2025-02-06 12:30:00-05:00,107.82499694824219,108.28500366210938,107.81999969482422,108.0999984741211,97130,0.0,0.0,PCAR
2025-02-06 13:30:00-05:00,108.08000183105469,108.0999984741211,107.1500015258789,107.16539764404297,82295,0.0,0.0,PCAR
2025-02-06 14:30:00-05:00,107.1500015258789,107.44999694824219,106.91999816894531,107.36499786376953,138763,0.0,0.0,PCAR
2025-02-06 15:30:00-05:00,107.38999938964844,107.80750274658203,107.38999938964844,107.69000244140625,215417,0.0,0.0,PCAR
2025-02-07 09:30:00-05:00,107.76000213623047,108.1050033569336,107.11009979248047,107.14749908447266,155448,0.0,0.0,PCAR
2025-02-07 10:30:00-05:00,107.08999633789062,107.18499755859375,106.30999755859375,106.41000366210938,141830,0.0,0.0,PCAR
2025-02-07 11:30:00-05:00,106.43499755859375,107.07499694824219,106.36000061035156,106.62000274658203,137937,0.0,0.0,PCAR
2025-02-07 12:30:00-05:00,106.62000274658203,106.75,106.48999786376953,106.51000213623047,83233,0.0,0.0,PCAR
2025-02-07 13:30:00-05:00,106.51000213623047,106.5999984741211,106.11000061035156,106.20999908447266,118898,0.0,0.0,PCAR
2025-02-07 14:30:00-05:00,106.19000244140625,106.2699966430664,105.88500213623047,105.9800033569336,177781,0.0,0.0,PCAR
2025-02-07 15:30:00-05:00,105.99500274658203,106.30000305175781,105.93000030517578,106.0199966430664,345295,0.0,0.0,PCAR
