Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-01-30 09:30:00-05:00,57.5,57.7599983215332,57.2400016784668,57.459999084472656,1191265,0.0,0.0,MDLZ
2025-01-30 10:30:00-05:00,57.43000030517578,57.90999984741211,57.40999984741211,57.82500076293945,907415,0.0,0.0,MDLZ
2025-01-30 11:30:00-05:00,57.810001373291016,57.83000183105469,57.540000915527344,57.57500076293945,641002,0.0,0.0,MDLZ
2025-01-30 12:30:00-05:00,57.57500076293945,58.27000045776367,57.53499984741211,58.2400016784668,786217,0.0,0.0,MDLZ
2025-01-30 13:30:00-05:00,58.22999954223633,58.40999984741211,58.18000030517578,58.349998474121094,970525,0.0,0.0,MDLZ
2025-01-30 14:30:00-05:00,58.34000015258789,58.404998779296875,58.224998474121094,58.36000061035156,1068109,0.0,0.0,MDLZ
2025-01-30 15:30:00-05:00,58.3650016784668,58.459999084472656,57.97999954223633,58.400001525878906,1464909,0.0,0.0,MDLZ
2025-01-31 09:30:00-05:00,57.08000183105469,58.33000183105469,57.08000183105469,58.25,1659660,0.0,0.0,MDLZ
2025-01-31 10:30:00-05:00,58.2400016784668,58.459999084472656,58.04999923706055,58.099998474121094,1131089,0.0,0.0,MDLZ
2025-01-31 11:30:00-05:00,58.099998474121094,58.20500183105469,58.0099983215332,58.14500045776367,803554,0.0,0.0,MDLZ
2025-01-31 12:30:00-05:00,58.15420150756836,58.30500030517578,58.084999084472656,58.14179992675781,1154169,0.0,0.0,MDLZ
2025-01-31 13:30:00-05:00,58.130001068115234,58.16999816894531,57.959999084472656,58.04999923706055,801058,0.0,0.0,MDLZ
2025-01-31 14:30:00-05:00,58.08000183105469,58.22999954223633,58.040000915527344,58.20560073852539,876641,0.0,0.0,MDLZ
2025-01-31 15:30:00-05:00,58.220001220703125,58.2400016784668,57.93000030517578,58.0,1812947,0.0,0.0,MDLZ
2025-02-03 09:30:00-05:00,57.84000015258789,57.959999084472656,56.849998474121094,57.810001373291016,1418560,0.0,0.0,MDLZ
2025-02-03 10:30:00-05:00,57.79999923706055,57.880001068115234,57.53499984741211,57.64500045776367,853669,0.0,0.0,MDLZ
2025-02-03 11:30:00-05:00,57.66999816894531,57.78499984741211,57.4900016784668,57.720001220703125,588432,0.0,0.0,MDLZ
2025-02-03 12:30:00-05:00,57.720001220703125,57.724998474121094,57.505001068115234,57.59000015258789,592081,0.0,0.0,MDLZ
2025-02-03 13:30:00-05:00,57.595001220703125,57.685001373291016,57.5099983215332,57.55500030517578,609243,0.0,0.0,MDLZ
2025-02-03 14:30:00-05:00,57.56999969482422,57.665000915527344,57.3650016784668,57.369998931884766,784251,0.0,0.0,MDLZ
2025-02-03 15:30:00-05:00,57.375,57.609901428222656,57.31999969482422,57.41999816894531,1107462,0.0,0.0,MDLZ
2025-02-04 09:30:00-05:00,56.68000030517578,57.025001525878906,56.15999984741211,56.590599060058594,2125152,0.0,0.0,MDLZ
2025-02-04 10:30:00-05:00,56.59000015258789,56.650001525878906,55.900001525878906,56.099998474121094,1746133,0.0,0.0,MDLZ
2025-02-04 11:30:00-05:00,56.095001220703125,56.2599983215332,55.94499969482422,56.150001525878906,923237,0.0,0.0,MDLZ
2025-02-04 12:30:00-05:00,56.14500045776367,56.2760009765625,56.010101318359375,56.04999923706055,947924,0.0,0.0,MDLZ
2025-02-04 13:30:00-05:00,56.059898376464844,56.13999938964844,55.880001068115234,55.92499923706055,1501319,0.0,0.0,MDLZ
2025-02-04 14:30:00-05:00,55.91999816894531,56.11000061035156,55.8838996887207,56.03499984741211,1538169,0.0,0.0,MDLZ
2025-02-04 15:30:00-05:00,56.03499984741211,56.220001220703125,55.959999084472656,56.12900161743164,1914355,0.0,0.0,MDLZ
2025-02-05 09:30:00-05:00,54.0099983215332,56.31999969482422,53.95000076293945,56.150001525878906,4971957,0.0,0.0,MDLZ
2025-02-05 10:30:00-05:00,56.150001525878906,57.06999969482422,56.06999969482422,56.959999084472656,2461685,0.0,0.0,MDLZ
2025-02-05 11:30:00-05:00,56.959999084472656,57.224998474121094,56.68000030517578,56.809898376464844,1839009,0.0,0.0,MDLZ
2025-02-05 12:30:00-05:00,56.8120002746582,56.869998931884766,56.13999938964844,56.45500183105469,2687621,0.0,0.0,MDLZ
2025-02-05 13:30:00-05:00,56.45500183105469,56.76499938964844,56.29999923706055,56.75,2358562,0.0,0.0,MDLZ
