Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-01-30 09:30:00-05:00,172.33999633789062,173.5399932861328,170.9801025390625,171.0500030517578,841905,0.0,0.0,QCOM
2025-01-30 10:30:00-05:00,171.1699981689453,172.49000549316406,170.97000122070312,172.39999389648438,586357,0.0,0.0,QCOM
2025-01-30 11:30:00-05:00,172.38999938964844,173.1999969482422,172.35069274902344,172.48500061035156,306584,0.0,0.0,QCOM
2025-01-30 12:30:00-05:00,172.49000549316406,172.7100067138672,171.9199981689453,172.3000030517578,390188,0.0,0.0,QCOM
2025-01-30 13:30:00-05:00,172.32000732421875,173.10000610351562,172.22000122070312,172.83999633789062,405097,0.0,0.0,QCOM
2025-01-30 14:30:00-05:00,172.85000610351562,173.52999877929688,172.60780334472656,173.42999267578125,534122,0.0,0.0,QCOM
2025-01-30 15:30:00-05:00,173.4199981689453,173.4199981689453,171.2899932861328,171.9499969482422,1109154,0.0,0.0,QCOM
2025-01-31 09:30:00-05:00,172.50999450683594,175.89999389648438,172.50999450683594,174.89500427246094,1571557,0.0,0.0,QCOM
2025-01-31 10:30:00-05:00,174.89999389648438,176.7899932861328,174.8699951171875,175.89999389648438,820564,0.0,0.0,QCOM
2025-01-31 11:30:00-05:00,175.93499755859375,176.64999389648438,175.58999633789062,176.47000122070312,618382,0.0,0.0,QCOM
2025-01-31 12:30:00-05:00,176.47000122070312,176.77999877929688,175.22000122070312,175.3800048828125,431699,0.0,0.0,QCOM
2025-01-31 13:30:00-05:00,175.27999877929688,175.33999633789062,173.2100067138672,173.9949951171875,532384,0.0,0.0,QCOM
2025-01-31 14:30:00-05:00,174.11000061035156,174.27499389648438,172.3800048828125,172.52499389648438,585631,0.0,0.0,QCOM
2025-01-31 15:30:00-05:00,172.55999755859375,173.8800048828125,172.2899932861328,172.85000610351562,1177543,0.0,0.0,QCOM
2025-02-03 09:30:00-05:00,168.65499877929688,171.30999755859375,168.08999633789062,171.0,1950507,0.0,0.0,QCOM
2025-02-03 10:30:00-05:00,171.1199951171875,172.5800018310547,170.8000030517578,171.4250030517578,900179,0.0,0.0,QCOM
2025-02-03 11:30:00-05:00,171.3800048828125,171.91000366210938,170.5,170.57000732421875,596748,0.0,0.0,QCOM
2025-02-03 12:30:00-05:00,170.55999755859375,170.9199981689453,170.00999450683594,170.5800018310547,397031,0.0,0.0,QCOM
2025-02-03 13:30:00-05:00,170.58999633789062,172.01499938964844,170.55999755859375,171.77000427246094,434418,0.0,0.0,QCOM
2025-02-03 14:30:00-05:00,171.83999633789062,172.13900756835938,170.83999633789062,170.92999267578125,458085,0.0,0.0,QCOM
2025-02-03 15:30:00-05:00,170.94000244140625,171.11500549316406,170.11000061035156,170.27999877929688,1116385,0.0,0.0,QCOM
2025-02-04 09:30:00-05:00,168.875,172.99000549316406,168.875,172.52000427246094,1043332,0.0,0.0,QCOM
2025-02-04 10:30:00-05:00,172.5800018310547,173.69000244140625,172.1136016845703,173.61000061035156,581151,0.0,0.0,QCOM
2025-02-04 11:30:00-05:00,173.6699981689453,173.7899932861328,172.5653076171875,172.61500549316406,542811,0.0,0.0,QCOM
2025-02-04 12:30:00-05:00,172.66000366210938,173.42999267578125,172.49000549316406,173.26499938964844,295585,0.0,0.0,QCOM
2025-02-04 13:30:00-05:00,173.2550048828125,173.273193359375,172.7899932861328,173.0800018310547,257524,0.0,0.0,QCOM
2025-02-04 14:30:00-05:00,173.1199951171875,173.33999633789062,172.77000427246094,173.27999877929688,646636,0.0,0.0,QCOM
2025-02-04 15:30:00-05:00,173.27999877929688,173.43429565429688,172.80999755859375,173.10000610351562,919146,0.0,0.0,QCOM
2025-02-05 09:30:00-05:00,172.88499450683594,173.17999267578125,169.90269470214844,171.94500732421875,1807208,0.0,0.0,QCOM
2025-02-05 10:30:00-05:00,171.89999389648438,172.72999572753906,171.5800018310547,172.5800018310547,858855,0.0,0.0,QCOM
2025-02-05 11:30:00-05:00,172.5800018310547,174.10000610351562,172.4199981689453,173.44000244140625,805086,0.0,0.0,QCOM
2025-02-05 12:30:00-05:00,173.42050170898438,174.25,173.11000061035156,173.75,891541,0.0,0.0,QCOM
2025-02-05 13:30:00-05:00,173.7100067138672,174.3000030517578,173.4499969482422,173.90499877929688,690977,0.0,0.0,QCOM
2025-02-05 14:30:00-05:00,173.90499877929688,175.17999267578125,173.6699981689453,175.1300048828125,1118650,0.0,0.0,QCOM
2025-02-05 15:30:00-05:00,175.14999389648438,176.5500030517578,174.2100067138672,176.00999450683594,2329051,0.0,0.0,QCOM
2025-02-06 09:30:00-05:00,167.8300018310547,169.49000549316406,165.39999389648438,167.77000427246094,6341807,0.0,0.0,QCOM
2025-02-06 10:30:00-05:00,167.72999572753906,168.48309326171875,166.7100067138672,167.67999267578125,1851264,0.0,0.0,QCOM
2025-02-06 11:30:00-05:00,167.74000549316406,167.85499572753906,166.3699951171875,167.125,1704571,0.0,0.0,QCOM
