Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-01-30 09:30:00-05:00,2.700000047683716,2.7699999809265137,2.700000047683716,2.704200029373169,12300728,0.0,0.0,LCID
2025-01-30 10:30:00-05:00,2.7049999237060547,2.7699999809265137,2.700000047683716,2.765000104904175,9853148,0.0,0.0,LCID
2025-01-30 11:30:00-05:00,2.7674999237060547,2.809999942779541,2.759999990463257,2.7850000858306885,15038028,0.0,0.0,LCID
2025-01-30 12:30:00-05:00,2.7850000858306885,2.799999952316284,2.7699999809265137,2.7850000858306885,7752336,0.0,0.0,LCID
2025-01-30 13:30:00-05:00,2.789799928665161,2.809999942779541,2.759999990463257,2.7899999618530273,7604779,0.0,0.0,LCID
2025-01-30 14:30:00-05:00,2.7850000858306885,2.799999952316284,2.75,2.755000114440918,5970375,0.0,0.0,LCID
2025-01-30 15:30:00-05:00,2.759999990463257,2.759999990463257,2.700000047683716,2.7049999237060547,6637001,0.0,0.0,LCID
2025-01-31 09:30:00-05:00,2.7300000190734863,2.8399999141693115,2.7100000381469727,2.8399999141693115,15608305,0.0,0.0,LCID
2025-01-31 10:30:00-05:00,2.8350000381469727,2.8399999141693115,2.759999990463257,2.779900074005127,12437572,0.0,0.0,LCID
2025-01-31 11:30:00-05:00,2.7699999809265137,2.809999942779541,2.7699999809265137,2.809999942779541,9253663,0.0,0.0,LCID
2025-01-31 12:30:00-05:00,2.804800033569336,2.8399999141693115,2.7799999713897705,2.7850000858306885,11852067,0.0,0.0,LCID
2025-01-31 13:30:00-05:00,2.7860000133514404,2.799999952316284,2.740000009536743,2.7699999809265137,12264571,0.0,0.0,LCID
2025-01-31 14:30:00-05:00,2.759999990463257,2.7699999809265137,2.700000047683716,2.7100000381469727,6566783,0.0,0.0,LCID
2025-01-31 15:30:00-05:00,2.7100000381469727,2.759999990463257,2.700000047683716,2.7532999515533447,9131044,0.0,0.0,LCID
2025-02-03 09:30:00-05:00,2.6700000762939453,2.75,2.640000104904175,2.7323999404907227,27615314,0.0,0.0,LCID
2025-02-03 10:30:00-05:00,2.734999895095825,2.7899999618530273,2.7200000286102295,2.744999885559082,20179126,0.0,0.0,LCID
2025-02-03 11:30:00-05:00,2.744999885559082,2.7899999618530273,2.740000009536743,2.7799999713897705,9847007,0.0,0.0,LCID
2025-02-03 12:30:00-05:00,2.7799999713897705,2.7899999618530273,2.75,2.7750000953674316,8854699,0.0,0.0,LCID
2025-02-03 13:30:00-05:00,2.7799999713897705,2.819999933242798,2.759999990463257,2.805000066757202,6914968,0.0,0.0,LCID
2025-02-03 14:30:00-05:00,2.809999942779541,2.8399999141693115,2.7899999618530273,2.825000047683716,5659784,0.0,0.0,LCID
2025-02-03 15:30:00-05:00,2.8299999237060547,2.8399999141693115,2.7899999618530273,2.799999952316284,5460655,0.0,0.0,LCID
2025-02-04 09:30:00-05:00,2.809999942779541,2.9200000762939453,2.809999942779541,2.871000051498413,17925866,0.0,0.0,LCID
2025-02-04 10:30:00-05:00,2.880000114440918,2.940000057220459,2.859999895095825,2.9049999713897705,12381765,0.0,0.0,LCID
2025-02-04 11:30:00-05:00,2.9049999713897705,2.950000047683716,2.890000104904175,2.8949999809265137,10364787,0.0,0.0,LCID
