Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-01-30 09:30:00-05:00,95.8499984741211,96.86669921875,94.8499984741211,96.0,243929,0.0,0.0,DOCU
2025-01-30 10:30:00-05:00,96.0,96.13999938964844,94.54000091552734,94.93000030517578,205018,0.0,0.0,DOCU
2025-01-30 11:30:00-05:00,94.94000244140625,95.989501953125,94.6500015258789,95.5999984741211,222082,0.0,0.0,DOCU
2025-01-30 12:30:00-05:00,95.54000091552734,96.0199966430664,95.5,95.63999938964844,90281,0.0,0.0,DOCU
2025-01-30 13:30:00-05:00,95.61499786376953,96.43000030517578,95.61000061035156,96.20999908447266,176556,0.0,0.0,DOCU
2025-01-30 14:30:00-05:00,96.19000244140625,96.55999755859375,96.05999755859375,96.16000366210938,152378,0.0,0.0,DOCU
2025-01-30 15:30:00-05:00,96.12000274658203,96.26000213623047,95.23750305175781,95.8499984741211,253467,0.0,0.0,DOCU
2025-01-31 09:30:00-05:00,96.91999816894531,98.59989929199219,96.5999984741211,97.45999908447266,492216,0.0,0.0,DOCU
2025-01-31 10:30:00-05:00,97.5,98.0199966430664,97.02259826660156,97.76499938964844,247174,0.0,0.0,DOCU
2025-01-31 11:30:00-05:00,97.68499755859375,97.87999725341797,97.11000061035156,97.52999877929688,199198,0.0,0.0,DOCU
2025-01-31 12:30:00-05:00,97.5999984741211,98.23999786376953,97.38999938964844,97.44499969482422,159436,0.0,0.0,DOCU
2025-01-31 13:30:00-05:00,97.44499969482422,97.7300033569336,96.51000213623047,96.9000015258789,239795,0.0,0.0,DOCU
2025-01-31 14:30:00-05:00,96.8550033569336,97.0,96.05500030517578,96.44999694824219,318392,0.0,0.0,DOCU
2025-01-31 15:30:00-05:00,96.51000213623047,97.0999984741211,96.51000213623047,96.81999969482422,545286,0.0,0.0,DOCU
2025-02-03 09:30:00-05:00,93.45999908447266,94.30000305175781,91.62999725341797,92.76309967041016,506314,0.0,0.0,DOCU
2025-02-03 10:30:00-05:00,92.75,94.4800033569336,92.54000091552734,94.26000213623047,224349,0.0,0.0,DOCU
2025-02-03 11:30:00-05:00,94.41000366210938,95.33000183105469,94.19999694824219,95.06500244140625,156918,0.0,0.0,DOCU
2025-02-03 12:30:00-05:00,95.05500030517578,95.6404037475586,94.72000122070312,95.2300033569336,122566,0.0,0.0,DOCU
