Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-01-30 09:30:00-05:00,199.4199981689453,202.14999389648438,199.4199981689453,200.64999389648438,96503,0.0,0.0,CTAS
2025-01-30 10:30:00-05:00,200.63999938964844,201.39700317382812,200.47999572753906,201.36500549316406,83773,0.0,0.0,CTAS
2025-01-30 11:30:00-05:00,201.375,201.69000244140625,200.55999755859375,200.61000061035156,57854,0.0,0.0,CTAS
2025-01-30 12:30:00-05:00,200.59500122070312,201.4326934814453,200.55999755859375,201.32000732421875,59883,0.0,0.0,CTAS
2025-01-30 13:30:00-05:00,201.47000122070312,202.11000061035156,201.39500427246094,201.8300018310547,70482,0.0,0.0,CTAS
2025-01-30 14:30:00-05:00,201.6999969482422,202.25999450683594,201.5800018310547,202.19000244140625,81911,0.0,0.0,CTAS
2025-01-30 15:30:00-05:00,202.1649932861328,202.32000732421875,200.4600067138672,202.19000244140625,165736,0.0,0.0,CTAS
2025-01-31 09:30:00-05:00,201.1300048828125,201.91000366210938,200.05999755859375,201.91000366210938,105268,0.0,0.0,CTAS
2025-01-31 10:30:00-05:00,201.92999267578125,202.50999450683594,201.5399932861328,201.8800048828125,110916,0.0,0.0,CTAS
2025-01-31 11:30:00-05:00,201.97000122070312,202.1999969482422,201.50010681152344,202.1300048828125,73074,0.0,0.0,CTAS
2025-01-31 12:30:00-05:00,202.3363037109375,202.5399932861328,201.375,201.49000549316406,56606,0.0,0.0,CTAS
2025-01-31 13:30:00-05:00,201.47000122070312,201.47000122070312,200.32000732421875,200.94000244140625,67066,0.0,0.0,CTAS
2025-01-31 14:30:00-05:00,201.0500030517578,201.3000030517578,200.39999389648438,200.92999267578125,147909,0.0,0.0,CTAS
2025-01-31 15:30:00-05:00,200.9600067138672,201.3699951171875,200.1699981689453,200.69000244140625,198703,0.0,0.0,CTAS
2025-02-03 09:30:00-05:00,202.41799926757812,202.41799926757812,198.58999633789062,201.13009643554688,268326,0.0,0.0,CTAS
2025-02-03 10:30:00-05:00,201.3699951171875,202.8300018310547,200.91000366210938,202.110107421875,128856,0.0,0.0,CTAS
2025-02-03 11:30:00-05:00,202.30999755859375,202.76600646972656,201.6199951171875,202.53500366210938,125333,0.0,0.0,CTAS
2025-02-03 12:30:00-05:00,202.47500610351562,202.47999572753906,201.8800048828125,202.2899932861328,99245,0.0,0.0,CTAS
2025-02-03 13:30:00-05:00,202.47500610351562,203.0,202.32000732421875,202.8699951171875,86342,0.0,0.0,CTAS
2025-02-03 14:30:00-05:00,202.83999633789062,202.94859313964844,201.9199981689453,201.9199981689453,108206,0.0,0.0,CTAS
2025-02-03 15:30:00-05:00,201.94500732421875,202.60000610351562,201.7899932861328,202.2100067138672,206493,0.0,0.0,CTAS
2025-02-04 09:30:00-05:00,201.00999450683594,201.85499572753906,199.66000366210938,200.69500732421875,195813,0.0,0.0,CTAS
2025-02-04 10:30:00-05:00,200.69500732421875,201.97000122070312,200.52000427246094,201.97000122070312,109023,0.0,0.0,CTAS
2025-02-04 11:30:00-05:00,201.8699951171875,202.14500427246094,201.16000366210938,201.75999450683594,78694,0.0,0.0,CTAS
2025-02-04 12:30:00-05:00,201.77000427246094,202.38999938964844,201.50999450683594,202.25,88055,0.0,0.0,CTAS
2025-02-04 13:30:00-05:00,202.25,202.2949981689453,201.58999633789062,201.94000244140625,115533,0.0,0.0,CTAS
2025-02-04 14:30:00-05:00,201.91000366210938,202.02090454101562,200.9550018310547,201.1649932861328,213308,0.0,0.0,CTAS
2025-02-04 15:30:00-05:00,201.1649932861328,201.24000549316406,200.52999877929688,200.61000061035156,226570,0.0,0.0,CTAS
2025-02-05 09:30:00-05:00,201.3000030517578,201.64500427246094,198.97000122070312,199.92999267578125,540657,0.0,0.0,CTAS
2025-02-05 10:30:00-05:00,200.07200622558594,200.6300048828125,199.8000030517578,200.6300048828125,78749,0.0,0.0,CTAS
2025-02-05 11:30:00-05:00,200.5850067138672,202.1699981689453,200.5850067138672,201.52999877929688,71240,0.0,0.0,CTAS
2025-02-05 12:30:00-05:00,201.50999450683594,201.72999572753906,201.05999755859375,201.18499755859375,65747,0.0,0.0,CTAS
2025-02-05 13:30:00-05:00,201.14999389648438,201.85000610351562,201.0749969482422,201.52499389648438,81458,0.0,0.0,CTAS
2025-02-05 14:30:00-05:00,201.5500030517578,201.59080505371094,200.67909240722656,200.67909240722656,125759,0.0,0.0,CTAS
2025-02-05 15:30:00-05:00,200.67999267578125,201.72000122070312,200.67999267578125,201.60000610351562,224317,0.0,0.0,CTAS
2025-02-06 09:30:00-05:00,202.1199951171875,203.6999969482422,201.16000366210938,202.97500610351562,117876,0.0,0.0,CTAS
2025-02-06 10:30:00-05:00,203.17999267578125,204.10000610351562,202.9199981689453,204.00999450683594,115669,0.0,0.0,CTAS
2025-02-06 11:30:00-05:00,204.0,204.10989379882812,203.09500122070312,203.55999755859375,90782,0.0,0.0,CTAS
2025-02-06 12:30:00-05:00,203.57000732421875,203.86000061035156,203.3000030517578,203.69000244140625,93177,0.0,0.0,CTAS
2025-02-06 13:30:00-05:00,203.60499572753906,203.82000732421875,203.02000427246094,203.13499450683594,78520,0.0,0.0,CTAS
2025-02-06 14:30:00-05:00,203.14999389648438,204.00999450683594,201.60000610351562,203.89500427246094,178286,0.0,0.0,CTAS
2025-02-06 15:30:00-05:00,203.89500427246094,204.5399932861328,203.41000366210938,204.2899932861328,267884,0.0,0.0,CTAS
2025-02-07 09:30:00-05:00,205.0,205.5449981689453,203.73500061035156,203.8350067138672,119021,0.0,0.0,CTAS
2025-02-07 10:30:00-05:00,203.8350067138672,204.33999633789062,202.60000610351562,202.9550018310547,130272,0.0,0.0,CTAS
2025-02-07 11:30:00-05:00,202.96249389648438,203.58999633789062,202.8800048828125,203.19000244140625,118424,0.0,0.0,CTAS
2025-02-07 12:30:00-05:00,203.11000061035156,203.6907958984375,203.05999755859375,203.52999877929688,47786,0.0,0.0,CTAS
2025-02-07 13:30:00-05:00,203.60499572753906,203.7949981689453,203.07000732421875,203.09500122070312,66487,0.0,0.0,CTAS
2025-02-07 14:30:00-05:00,203.09500122070312,203.3699951171875,201.99000549316406,202.0050048828125,115000,0.0,0.0,CTAS
2025-02-07 15:30:00-05:00,202.02999877929688,202.38999938964844,201.83999633789062,202.1199951171875,207457,0.0,0.0,CTAS
2025-02-10 09:30:00-05:00,203.1750030517578,203.5500030517578,201.8699951171875,202.8249969482422,86446,0.0,0.0,CTAS
2025-02-10 10:30:00-05:00,202.8249969482422,204.02999877929688,202.3513946533203,202.5500030517578,53445,0.0,0.0,CTAS
2025-02-10 11:30:00-05:00,202.9199981689453,203.4199981689453,202.62010192871094,202.89999389648438,70779,0.0,0.0,CTAS
2025-02-10 12:30:00-05:00,202.97000122070312,204.38999938964844,202.93499755859375,204.22999572753906,79700,0.0,0.0,CTAS
2025-02-10 13:30:00-05:00,203.94000244140625,205.19000244140625,203.77999877929688,204.6750030517578,176342,0.0,0.0,CTAS
2025-02-10 14:30:00-05:00,204.6750030517578,204.88999938964844,204.05499267578125,204.05499267578125,103171,0.0,0.0,CTAS
2025-02-10 15:30:00-05:00,204.03500366210938,204.1999969482422,203.72000122070312,204.0500030517578,182584,0.0,0.0,CTAS
2025-02-11 09:30:00-05:00,203.3300018310547,204.1699981689453,202.41000366210938,203.360107421875,105769,0.0,0.0,CTAS
2025-02-11 10:30:00-05:00,203.52000427246094,205.5,203.360107421875,204.32049560546875,91137,0.0,0.0,CTAS
2025-02-11 11:30:00-05:00,204.3300018310547,204.5399932861328,204.05999755859375,204.1999969482422,76797,0.0,0.0,CTAS
2025-02-11 12:30:00-05:00,204.27000427246094,204.27999877929688,203.8300018310547,204.10000610351562,49123,0.0,0.0,CTAS
2025-02-11 13:30:00-05:00,204.16000366210938,205.1790008544922,204.11000061035156,205.13999938964844,63635,0.0,0.0,CTAS
2025-02-11 14:30:00-05:00,205.1199951171875,205.66000366210938,205.05999755859375,205.4499969482422,128775,0.0,0.0,CTAS
2025-02-11 15:30:00-05:00,205.4499969482422,205.66000366210938,205.2100067138672,205.39999389648438,222316,0.0,0.0,CTAS
2025-02-12 09:30:00-05:00,203.30999755859375,204.27000427246094,202.13499450683594,203.35000610351562,126500,0.0,0.0,CTAS
2025-02-12 10:30:00-05:00,203.50999450683594,204.25,203.11000061035156,203.74000549316406,93600,0.0,0.0,CTAS
2025-02-12 11:30:00-05:00,203.8179931640625,205.5399932861328,203.7899932861328,205.39999389648438,60673,0.0,0.0,CTAS
2025-02-12 12:30:00-05:00,205.35000610351562,205.52000427246094,204.8800048828125,204.9550018310547,61507,0.0,0.0,CTAS
2025-02-12 13:30:00-05:00,204.9550018310547,205.02000427246094,204.25,204.48959350585938,98708,0.0,0.0,CTAS
2025-02-12 14:30:00-05:00,204.47999572753906,205.08999633789062,204.40499877929688,204.59500122070312,105445,0.0,0.0,CTAS
2025-02-12 15:30:00-05:00,204.58999633789062,204.7100067138672,204.39999389648438,204.4199981689453,44676,0.0,0.0,CTAS
